Source,Tweets,Date,RTs,Favourites,isRT,id_str,tco,Language,Month,Quarter
Twitter for iPhone,Your 2nd Amendment is under very serious attack in the Great Commonwealth of Virginia. That’s what happens when you vote for Democrats they will take your guns away. Republicans will win Virginia in 2020. Thank you Dems!,2020-01-17 22:22,49806,181446,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,The so-called “Supreme Leader” of Iran who has not been so Supreme lately had some nasty things to say about the United States and Europe. Their economy is crashing and their people are suffering. He should be very careful with his words!,2020-01-17 22:22,35677,178037,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Words of wisdom. Thank you Ted!,2020-01-17 22:22,20332,81632,FALSE,1.22E+18,https://t.co/LRyAHS9VEL,en,January,Q1
Twitter for iPhone,Heading to Florida for big Republican Party event. New Stock Market Record. Jobs in USA at all-time high!,2020-01-17 20:10,20704,114011,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,....Joe Biden and Bernie is shut out again. Very unfair but that’s the way the Democrats play the game. Anyway it’s a lot of fun to watch!,2020-01-17 15:35,14676,72047,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,They are rigging the election again against Bernie Sanders just like last time only even more obviously. They are bringing him out of so important Iowa in order that as a Senator he sit through the Impeachment Hoax Trial. Crazy Nancy thereby gives the strong edge to Sleepy...,2020-01-17 15:35,27210,121178,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Getting ready to meet the LSU Tigers the National Champions. Great Coach great Team great School. Very exciting!,2020-01-17 15:17,16439,126970,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Mini Mike Bloomberg ads are purposely wrong - A vanity project for him to get into the game. Nobody in many years has done for the USA what I have done for the USA including the greatest economy in history rebuilding our military biggest ever tax &amp; regulation cuts &amp; 2nd A!,2020-01-17 14:12,24859,118292,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Mini Mike Bloomberg doesn’t get on the Democrat Debate Stage because he doesn’t want to - he is a terrible debater and speaker. If he did he would go down in the polls even more (if that is possible!).,2020-01-17 13:39,16408,80511,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,“There is no crime here. Entertaining this Impeachment is a joke. This whole thing should be dismissed.” @IngrahamAngle @FoxNews,2020-01-17 13:34,15443,72096,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,“Years from now when we look back at this day nobody’s going to remember Nancy’s cheap theatrics they will remember though how President Trump brought the Chinese to the bargaining table and delivered achievements few ever thought were possible.” @IngrahamAngle @FoxNews,2020-01-17 13:33,25606,112897,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,....for the foreign policies of the President.” @AlanDersh Alan Dershowitz @seanhannity @FoxNews  They do what the House asks. The Swamp!,2020-01-17 13:32,10681,42297,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,“The GOA got it exactly backwards. Here’s what they said. The law does not permit the President to substitute his own policy priorities to those Congress has enacted into law. It’s exactly the opposite. The Constitution does not allow Congress to substitute its own priorities....,2020-01-17 13:32,20088,78834,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,PROMISES MADE PROMISES KEPT! #KeepAmericaGreat2020🇺🇸,2020-01-17 1:41,42981,170900,FALSE,1.22E+18,https://t.co/CheEfoFUBT,en,January,Q1
Twitter for iPhone,See you tomorrow! #CHAMPS,2020-01-17 0:22,17717,108459,FALSE,1.22E+18,https://t.co/ud1PVpx1zK,en,January,Q1
Twitter for iPhone,THANK YOU! #MAGA,2020-01-16 21:50,30132,153110,FALSE,1.22E+18,https://t.co/jVr7qmYOvu,en,January,Q1
Twitter for iPhone,I JUST GOT IMPEACHED FOR MAKING A PERFECT PHONE CALL!,2020-01-16 20:39,57430,347876,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Amazon Calls 'Profiles in Corruption' the 'Most Anticipated' Nonfiction Book  via @BreitbartNews,2020-01-16 15:59,13775,43091,FALSE,1.22E+18,https://t.co/sOQcs3OHS4,en,January,Q1
Twitter for iPhone,This is a total disgrace but just another reason that I’m going to win Michigan again!,2020-01-16 15:49,16631,64041,FALSE,1.22E+18,https://t.co/XrqveOvYcG,en,January,Q1
Twitter for iPhone,Looking at this strongly!,2020-01-16 15:23,9901,41404,FALSE,1.22E+18,https://t.co/Giw8UknN3m,en,January,Q1
Twitter for iPhone,The farmers are really happy with the new China Trade Deal and the soon to be signed deal with Mexico and Canada but I hope the thing they will most remember is the fact that I was able to take massive incoming Tariff money and use it to help them get through the tough times!,2020-01-16 15:14,23563,119136,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,“There is no crime here. I just think this whole thing should be rejected out of hand. I wouldn’t waste a minute of taxpayer dollars or time on this. Entertaining this Impeachment is a joke.” Laura Ingraham @IngrahamAngle @FoxNews,2020-01-16 15:04,20611,94572,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Cryin’ Chuck Schumer is saying privately that the new China Trade Deal is  unbelievable which it is but publicly he knocks it whenever possible. That’s politics but so bad for our great Country!,2020-01-16 13:59,28345,134846,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,One of the greatest trade deals ever made! Also good for China and our long term relationship. 250 Billion Dollars will be coming back to our Country and we are now in a great position for a Phase Two start. There has never been anything like this in U.S. history! USMCA NEXT!,2020-01-16 13:41,34525,166977,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,,2020-01-16 0:51,23790,91085,FALSE,1.22E+18,https://t.co/RcUcLBl9tT,en,January,Q1
Twitter for iPhone,Here we go again another Con Job by the Do Nothing Democrats. All of this work was supposed to be done by the House not the Senate!,2020-01-15 15:33,32101,161649,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,I agree with him on this 100%. But why would anyone vote Democrat? We are setting all time records with the economy!,2020-01-15 6:13,27115,105101,FALSE,1.22E+18,https://t.co/trTemE8iUz,en,January,Q1
Twitter for iPhone,Now up to 187 Federal Judges and two great new Supreme Court Justices. We are in major record territory. Hope EVERYONE is happy!,2020-01-15 5:45,16942,67144,FALSE,1.22E+18,https://t.co/ymEQljJyib,en,January,Q1
Twitter for iPhone,Steyer is running low on cash. Nobody knows him. Made his money on coal. So funny!,2020-01-15 4:46,16304,63049,FALSE,1.22E+18,https://t.co/vS48ta5IFr,en,January,Q1
Twitter for iPhone,Prime Minister of the United Kingdom @BorisJohnson stated “We should replace the Iran deal with the Trump deal.” I agree!,2020-01-15 4:32,26434,136953,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Former National Security Adviser for President Obama said “President Trump was absolutely correct” in taking out terroristist leader Soleimani. Thank you General Jones!,2020-01-15 3:18,25186,130900,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Republicans are fighting for citizens from every background &amp; from every race religion color &amp; creed. We are a movement for ALL AMERICANS who believe in fairness &amp; justice equality &amp; dignity opportunity &amp; safety. We are a big tent &amp; a big party w/ BIG IDEAS for the future!,2020-01-15 2:53,18077,72963,FALSE,1.22E+18,https://t.co/8Gib5eKMOF,en,January,Q1
Twitter for iPhone,Democrats are now the party of high taxes high crime open borders late-term abortion socialism and blatant corruption. The Republican Party is the party of the American Worker the American Family and the American Dream! #TrumpMilwaukeeRally,2020-01-15 2:49,17699,63455,FALSE,1.22E+18,https://t.co/LAl96RE49h,en,January,Q1
Twitter for iPhone,GOD BLESS THE U.S.A.!,2020-01-15 2:43,24268,109074,FALSE,1.22E+18,https://t.co/xi2yTS5fY1,en,January,Q1
Twitter for iPhone,Thank you Milwaukee Wisconsin! #KAG2020 #MAGA,2020-01-15 2:36,12266,48924,FALSE,1.22E+18,https://t.co/Oj2pOxsYlA,en,January,Q1
Twitter for iPhone,Cryin’ Chuck Schumer just said “The American people want a fair trial in the Senate.” True but why didn’t Nervous Nancy and Corrupt politician Adam “Shifty” Schiff give us a fair trial in the House. It was the most lopsided &amp; unfair basement hearing in the history of Congress!,2020-01-14 23:45,43255,196611,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,We are helping Apple all of the time on TRADE and so many other issues and yet they refuse to unlock phones used by killers drug dealers  and other violent criminal elements. They will have to step up to the plate and help our great Country NOW! MAKE AMERICA GREAT AGAIN.,2020-01-14 23:36,35983,175572,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,On my way to Milwaukee Wisconsin for a #TrumpRally. Look forward to see you all soon!,2020-01-14 23:16,20434,108892,FALSE,1.22E+18,https://t.co/L97KjEc9GW,en,January,Q1
Twitter for iPhone,Thank you!,2020-01-14 5:52,30409,199533,FALSE,1.22E+18,https://t.co/4Qe7fb6r3K,en,January,Q1
Twitter for iPhone,Thank you to Rick Scott. This Impeachment Hoax is an outrage!,2020-01-14 5:25,21327,90803,FALSE,1.22E+18,https://t.co/HYfBmtYMqF,en,January,Q1
Twitter for iPhone,I stand stronger than anyone in protecting your Healthcare with Pre-Existing Conditions. I am honored to have terminated the very unfair costly and unpopular individual mandate for you!,2020-01-13 23:58,36271,210771,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,“We demand fairness” shouts Pelosi and the Do Nothing Democrats yet the Dems in the House wouldn’t let us have 1 witness no lawyers or even ask questions. It was the most unfair witch-hunt in the history of Congress!,2020-01-13 17:31,35922,160541,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Really Big Breaking News (Kidding): Booker who was in zero polling territory just dropped out of the Democrat Presidential Primary Race. Now I can rest easy tonight. I was sooo concerned that I would someday have to go head to head with him!,2020-01-13 16:13,30917,172093,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,The Fake News Media and their Democrat Partners are working hard to determine whether or not the future attack by terrorist Soleimani was “imminent” or not &amp; was my team in agreement. The answer to both is a strong YES. but it doesn’t really matter because of his horrible past!,2020-01-13 16:09,22622,107378,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Wow! The wonderful Iranian protesters refused to step on or in any way denigrate our Great American Flag. It was put on the street in order for them to trample it and they walked around it instead. Big progress!,2020-01-13 15:53,50715,303839,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,The Democrats and the Fake News are trying to make terrorist Soleimani into a wonderful guy only because I did what should have been done for 20 years. Anything I do whether it’s the economy military or anything else will be scorned by the Rafical Left Do Nothing Democrats!,2020-01-13 15:47,29666,132076,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,The Fake News Media and their Democrat Partners are working hard to determine whether or not the future attack by terrorist Soleimani was “eminent” or not &amp; was my team in agreement. The answer to both is a strong YES. but it doesn’t really matter because of his horrible past!,2020-01-13 15:42,4848,18597,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Bernie Sander’s volunteers are trashing Elizabeth “Pocahontus” Warren. Everybody knows her campaign is dead and want her potential voters. Mini Mike B is also trying but getting tiny crowds which are all leaving fast. Elizabeth is very angry at Bernie. Do I see a feud brewing?,2020-01-13 15:25,19773,109184,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,....and if Republicans win in court and take back the House of Represenatives your healthcare that I have now brought to the best place in many years will become the best ever by far. I will always protect your Pre-Existing Conditions the Dems will not!,2020-01-13 13:39,13550,59279,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Mini Mike Bloomberg is spending a lot of money on False Advertising. I was the person who saved Pre-Existing Conditions in your Healthcare you have it now while at the same time winning the fight to rid you of the expensive unfair and very unpopular Individual  Mandate.....,2020-01-13 13:39,24661,107849,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,مشاور امنیت ملی امروز عنوان کرد كه تحریم ها و اعتراضات، ایران را«به شدت تحت فشار»قرار داده است و آنها را مجبور به مذاكره می كند.در واقع، اصلا برایم اهمیتی نداردکه آیا آنها مذاکره می کنند یا نه.این کاملاً به عهده ی خودشان است، اما سلاح هسته ای نداشته باشیدو«معترضان خود را نکشید.»,2020-01-13 2:00,27177,116384,FALSE,1.22E+18,https://t.co/DBGGs8QFcJ,en,January,Q1
Twitter for iPhone,National Security Adviser suggested today that sanctions &amp; protests have Iran “choked off” will force them to negotiate. Actually I couldn’t care less if they negotiate. Will be totally up to them but no nuclear weapons and “don’t kill your protesters.”,2020-01-12 23:46,37281,180422,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,Many believe that by the Senate giving credence to a trial based on the no evidence no crime read the transcripts “no pressure”  Impeachment Hoax rather than an outright dismissal it gives the partisan Democrat Witch Hunt credibility that it otherwise does not have. I agree!,2020-01-12 19:55,28921,131514,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,,2020-01-12 19:38,9756,31740,FALSE,1.22E+18,https://t.co/5YjLSVEXts,en,January,Q1
Twitter for iPhone,,2020-01-12 19:37,13807,46404,FALSE,1.22E+18,https://t.co/2iv5aiFEVu,en,January,Q1
Twitter for iPhone,,2020-01-12 19:37,9702,34629,FALSE,1.22E+18,https://t.co/gdDcamhY9M,en,January,Q1
Twitter for iPhone,Wow! Crazy Bernie Sanders is surging in the polls looking very good against his opponents in the Do Nothing Party. So what does this all mean? Stay tuned!,2020-01-12 19:02,25267,145085,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,You can’t make this up!  David Kris a highly controversial former DOJ official was just appointed by the FISA Court to oversee reforms to the FBI’s surveillance procedures. Zero credibility. THE SWAMP! @DevinNunes  @MariaBartiromo @FoxNews,2020-01-12 18:41,30165,101045,FALSE,1.22E+18,,en,January,Q1
Twitter for iPhone,....the Ukraine Hoax that became the Impeachment Scam. Must get the ICIG answers by Friday because this is the guy who lit the fuse. So if he wants to clear his name prove that his office is indeed incompetent.” @DevinNunes @MariaBartiromo @FoxNews The ICIG never wanted proof!,2020-01-12 18:29,12436,46036,FALSE,1.22E+18,,en,January,Q1
