Source,Tweets,Date,RTs,Favourites,isRT,id_str,tco,Language,Month,Quarter,TweetsTokenized
Twitter for iPhone,I will NEVER allow our great Second Amendment to go unprotected not even a little bit!,2020-01-20 20:12,51316,256812,False,1.22e+18,,en,January,Q1,"['allow', 'great', 'second', 'amendment', 'unprotected', 'little', 'bit']"
Twitter for iPhone,It was exactly three years ago today January 20 2017  that I was sworn into office. So appropriate that today is also MLK jr DAY. African-American Unemployment is the LOWEST in the history of our Country by far. Also best Poverty Youth and Employment numbers ever. Great!,2020-01-20 19:59,38949,201137,False,1.22e+18,,en,January,Q1,"['exactly', 'january', '20', '2017', 'sworn', 'office', 'appropriate', 'mlk', 'jr', 'africanamerican', 'unemployment', 'lowest', 'history', 'country', 'best', 'poverty', 'youth', 'employment', 'numbers', 'great']"
Twitter for iPhone,...And they say you can add 7% to 10% to all Trump numbers! Who knows?,2020-01-20 18:53,20687,96385,False,1.22e+18,https://t.co/Ta09xrAqUd,en,January,Q1,"['add', '7', '10', 'trump', 'numbers', 'knows']"
Twitter for iPhone,Two stone cold losers from Amazon WP. Almost every story is a made up lie just like corrupt pol Shifty Schiff who fraudulently made up my call with Ukraine. Fiction!,2020-01-20 18:48,15316,60108,False,1.22e+18,https://t.co/0Oad0738NG,en,January,Q1,"['stone', 'cold', 'losers', 'amazon', 'wp', 'almost', 'story', 'lie', 'corrupt', 'pol', 'shifty', 'schiff', 'fraudulently', 'call', 'ukraine', 'fiction']"
Twitter for iPhone,USA! USA! USA!,2020-01-20 17:04,60034,322773,False,1.22e+18,,en,January,Q1,"['usa', 'usa', 'usa']"
Twitter for iPhone,Cryin’ Chuck Schumer is now asking for “fairness” when he and the Democrat House members worked together to make sure I got ZERO fairness in the House. So what else is new?,2020-01-20 15:52,26691,130235,False,1.22e+18,,en,January,Q1,"['cryin', 'chuck', 'schumer', 'asking', 'fairness', 'democrat', 'house', 'members', 'worked', 'together', 'zero', 'fairness', 'house', 'else', 'new']"
Twitter for iPhone,They didn’t want John Bolton and others in the House. They were in too much of a rush. Now they want them all in the Senate. Not supposed to be that way!,2020-01-20 15:47,20308,105995,False,1.22e+18,,en,January,Q1,"['john', 'bolton', 'house', 'rush', 'senate', 'supposed']"
Twitter for iPhone,The Democrat Party in the Great Commonwealth of Virginia are working hard to take away your 2nd Amendment rights. This is just the beginning. Don’t let it happen VOTE REPUBLICAN in 2020!,2020-01-20 15:43,31354,120500,False,1.22e+18,,en,January,Q1,"['democrat', 'party', 'great', 'commonwealth', 'virginia', 'working', 'hard', 'take', 'away', '2nd', 'amendment', 'rights', 'beginning', 'vote', 'republican', '2020']"
Twitter for iPhone,A great show! Check it out tonight at 9pm. @FoxNews,2020-01-20 1:57,9507,43964,False,1.22e+18,https://t.co/AH1WHoGbY1,en,January,Q1,"['great', 'show', 'check', 'tonight', '9pm', '@foxnews']"
Twitter for iPhone,“In the House the President got less due process than the 9-11 terrorists got. This is a corrupt process?” Mark Levin @marklevinshow “Very much so!” @RepDougCollins @FoxNews,2020-01-20 1:16,24808,102600,False,1.22e+18,,en,January,Q1,"['house', 'president', 'less', 'due', 'process', '911', 'terrorists', 'corrupt', 'process', 'mark', 'levin', '@marklevinshow', '@repdougcollins', '@foxnews']"
Twitter for iPhone,I was thrilled to be back in the Great State of Texas tonight where the people are known for being tough strong hardworking loyal and fiercely patriotic — just like America’s incredible Farmers! #AFBF2020,2020-01-20 0:27,19008,79053,False,1.22e+18,https://t.co/JKkiPxPL0X,en,January,Q1,"['thrilled', 'great', 'state', 'texas', 'tonight', 'people', 'known', 'tough', 'strong', 'hardworking', 'loyal', 'fiercely', 'patriotic', 'americas', 'incredible', 'farmers', '#afbf2020']"
Twitter for iPhone,Now Mini Mike Bloomberg is critical of Jack Wilson who saved perhaps hundreds of people in a Church because he was carrying a gun and knew how to use it. Jack quickly killed the shooter who was beginning a rampage. Mini is against the 2nd A. His ads are Fake just like him!,2020-01-19 21:12,40845,171635,False,1.22e+18,,en,January,Q1,"['mini', 'mike', 'bloomberg', 'critical', 'jack', 'wilson', 'saved', 'perhaps', 'hundreds', 'people', 'church', 'carrying', 'gun', 'use', 'jack', 'quickly', 'killed', 'shooter', 'beginning', 'rampage', 'mini', '2nd', 'ads', 'fake']"
Twitter for iPhone,I have never seen the Republican Party as Strong and as Unified as it is right now. Thank you!,2020-01-19 18:24,36973,247394,False,1.22e+18,,en,January,Q1,"['seen', 'republican', 'party', 'strong', 'unified', 'thank']"
Twitter for iPhone,I will be going to Austin Texas. Leaving soon. Always like (love!) being in the Lone Star State. Speaking to our great Farmers. They hit “paydirt” with our incredible new Trade Deals: CHINA JAPAN MEXICO CANADA SOUTH KOREA and many others!,2020-01-19 17:44,25053,132659,False,1.22e+18,,en,January,Q1,"['austin', 'texas', 'leaving', 'soon', 'love', 'lone', 'star', 'state', 'speaking', 'great', 'farmers', 'hit', 'paydirt', 'incredible', 'new', 'trade', 'deals', 'china', 'japan', 'mexico', 'canada', 'south', 'korea']"
Twitter for iPhone,“Nancy Pelosi said it’s not a question of proof it’s a question of allegations! Oh really?”  @JudgeJeanine @FoxNews  What a disgrace this Impeachment Scam is for our great Country!,2020-01-19 2:12,38227,164179,False,1.22e+18,,en,January,Q1,"['nancy', 'pelosi', 'question', 'proof', 'question', 'allegations', 'oh', '@judgejeanine', '@foxnews', 'disgrace', 'impeachment', 'scam', 'great', 'country']"
Twitter for iPhone,If you listened to the flawed advice of @paulkrugman at the @nytimes a newspaper that was going broke until I came along you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day 2016. Sorry those are the FACTS.....,2020-01-19 0:52,18569,78331,False,1.22e+18,,en,January,Q1,"['listened', 'flawed', 'advice', '@paulkrugman', '@nytimes', 'newspaper', 'broke', 'came', 'along', 'entirely', 'missed', 'record', 'breaking', 'stock', 'market', 'numbers', 'produced', 'election', '2016', 'sorry', 'facts']"
Twitter for iPhone,....BUT THE BEST IS YET TO COME!,2020-01-19 0:52,37403,192497,False,1.22e+18,,en,January,Q1,['best']
Twitter for iPhone,If you listened to the flawed advice of @paulkrugman at the @nytimes a newspaper that was going broke until I came along you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day 2016. Sorry those are the FACTS....,2020-01-19 0:42,1388,4817,False,1.22e+18,,en,January,Q1,"['listened', 'flawed', 'advice', '@paulkrugman', '@nytimes', 'newspaper', 'broke', 'came', 'along', 'entirely', 'missed', 'record', 'breaking', 'stock', 'market', 'numbers', 'produced', 'election', '2016', 'sorry', 'facts']"
Twitter for iPhone,....BUT THE BEST IS YET TO COME!,2020-01-19 0:42,1155,4399,False,1.22e+18,,en,January,Q1,['best']
Twitter for iPhone,....BUT THE BEST IS YET TO COME!,2020-01-19 0:32,1347,4547,False,1.22e+18,,en,January,Q1,['best']
Twitter for iPhone,If you listened to the flawed advice of @paulkrugman at the @nytimes a newspaper that was going broke until I came along you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day 2016. Sorry those are the FACTS....,2020-01-19 0:32,1865,6506,False,1.22e+18,,en,January,Q1,"['listened', 'flawed', 'advice', '@paulkrugman', '@nytimes', 'newspaper', 'broke', 'came', 'along', 'entirely', 'missed', 'record', 'breaking', 'stock', 'market', 'numbers', 'produced', 'election', '2016', 'sorry', 'facts']"
Twitter for iPhone,A massive 200 Billion Dollar Sea Wall built around New York to protect it from rare storms is a costly foolish &amp; environmentally unfriendly idea that when needed probably won’t work anyway. It will also look terrible. Sorry you’ll just have to get your mops &amp; buckets ready!,2020-01-18 23:18,26296,129364,False,1.22e+18,,en,January,Q1,"['massive', '200', 'billion', 'dollar', 'sea', 'wall', 'built', 'new_york', 'protect', 'rare', 'storms', 'costly', 'foolish', 'environmentally', 'unfriendly', 'idea', 'needed', 'probably', 'wont', 'work', 'anyway', 'terrible', 'sorry', 'youll', 'mops', 'buckets', 'ready']"
Twitter for iPhone,Another Fake Book by two third rate Washington Post reporters has already proven to be inaccurately reported to their great embarrassment all for the purpose of demeaning and belittling a President who is getting great things done for our Country at a record clip. Thank you!,2020-01-18 23:16,24101,119498,False,1.22e+18,,en,January,Q1,"['another', 'fake', 'book', 'third', 'rate', 'washington', 'post', 'reporters', 'proven', 'inaccurately', 'reported', 'great', 'embarrassment', 'purpose', 'demeaning', 'belittling', 'president', 'great', 'country', 'record', 'clip', 'thank']"
Twitter for iPhone,They are taking the Democrat Nomination away from Crazy Bernie just like last time. Some things never change!,2020-01-18 22:58,23753,121929,False,1.22e+18,,en,January,Q1,"['taking', 'democrat', 'nomination', 'away', 'crazy', 'bernie', 'change']"
Twitter for iPhone,95% Approval Rating in the Republican Party A Record. Thank You!,2020-01-18 22:56,25443,151903,False,1.22e+18,,en,January,Q1,"['95', 'approval', 'rating', 'republican', 'party', 'record', 'thank']"
Twitter for iPhone,“Trade Deals Drive Stocks To Record Highs.” @FoxNews,2020-01-18 13:35,18545,91745,False,1.22e+18,,en,January,Q1,"['trade', 'deals', 'drive', 'stocks', 'record', 'highs', '@foxnews']"
Twitter for iPhone,“Day after day really good news on the economy. By the way this didn’t just happen by accident it’s the result of a lot of the policies that Donald Trump has put into place. Obviously the Tax Cut and now we have these two BIG trade deals.” @StephenMoore  Great future growth!,2020-01-18 13:33,19310,84492,False,1.22e+18,,en,January,Q1,"['good', 'news', 'economy', 'accident', 'result', 'lot', 'policies', 'donald', 'trump', 'put', 'place', 'obviously', 'tax', 'cut', 'big', 'trade', 'deals', '@stephenmoore', 'great', 'future', 'growth']"
Twitter for iPhone,Tremendous surge in new housing construction in December 16.9% biggest in many years!,2020-01-18 13:19,23364,124835,False,1.22e+18,,en,January,Q1,"['tremendous', 'surge', 'new', 'housing', 'construction', 'december', '169', 'biggest']"
Twitter for iPhone,A great day at the White House for our National Champions the LSU Tigers!,2020-01-18 13:09,18270,101270,False,1.22e+18,https://t.co/0sbotFsMO7,en,January,Q1,"['great', 'white', 'house', 'national', 'champions', 'lsu', 'tigers']"
Twitter for iPhone,CONGRATULATIONS! #GeauxTigers,2020-01-18 0:57,21330,103556,False,1.22e+18,https://t.co/Axc9ezAdar,en,January,Q1,"['congratulations', '#geauxtigers']"
Twitter for iPhone,مردم نجیب ایران، که آمریکا را دوست می دارند، سزاوار دولتی هستند که بیش از تمرکز بر کشتن آنها به جرم احترام خواهی، به آنها کمک کند تا به رؤیاهایشان دست یابند. رهبران ایران به جای آن که ایران را به سمت ویرانی بکشانند، باید هراس افکنی را کنار بنهند و ایران را دوباره باعظمت کنند!,2020-01-17 23:10,27128,102815,False,1.22e+18,https://t.co/RLjGsC5WLc,en,January,Q1,[]
Twitter for iPhone,The noble people of Iran—who love America—deserve a government that's more interested in helping them achieve their dreams than killing them for demanding respect. Instead of leading Iran toward ruin its leaders should abandon terror and Make Iran Great Again!,2020-01-17 23:10,21993,79519,False,1.22e+18,https://t.co/RLjGsC5WLc,en,January,Q1,"['noble', 'people', 'iranwho', 'love', 'americadeserve', 'government', 'interested', 'helping', 'achieve', 'dreams', 'killing', 'demanding', 'respect', 'instead', 'leading', 'iran', 'toward', 'ruin', 'leaders', 'abandon', 'terror', 'iran', 'great']"
Twitter for iPhone,Your 2nd Amendment is under very serious attack in the Great Commonwealth of Virginia. That’s what happens when you vote for Democrats they will take your guns away. Republicans will win Virginia in 2020. Thank you Dems!,2020-01-17 22:22,49806,181446,False,1.22e+18,,en,January,Q1,"['2nd', 'amendment', 'serious', 'attack', 'great', 'commonwealth', 'virginia', 'happens', 'vote', 'democrats', 'take', 'guns', 'away', 'republicans', 'win', 'virginia', '2020', 'thank', 'dems']"
Twitter for iPhone,The so-called “Supreme Leader” of Iran who has not been so Supreme lately had some nasty things to say about the United States and Europe. Their economy is crashing and their people are suffering. He should be very careful with his words!,2020-01-17 22:22,35677,178037,False,1.22e+18,,en,January,Q1,"['socalled', 'supreme', 'leader', 'iran', 'supreme', 'lately', 'nasty', 'united', 'states', 'europe', 'economy', 'crashing', 'people', 'suffering', 'careful', 'words']"
Twitter for iPhone,Words of wisdom. Thank you Ted!,2020-01-17 22:22,20332,81632,False,1.22e+18,https://t.co/LRyAHS9VEL,en,January,Q1,"['words', 'wisdom', 'thank', 'ted']"
Twitter for iPhone,Heading to Florida for big Republican Party event. New Stock Market Record. Jobs in USA at all-time high!,2020-01-17 20:10,20704,114011,False,1.22e+18,,en,January,Q1,"['heading', 'florida', 'big', 'republican', 'party', 'event', 'new', 'stock', 'market', 'record', 'jobs', 'usa', 'alltime', 'high']"
Twitter for iPhone,....Joe Biden and Bernie is shut out again. Very unfair but that’s the way the Democrats play the game. Anyway it’s a lot of fun to watch!,2020-01-17 15:35,14676,72047,False,1.22e+18,,en,January,Q1,"['joe', 'biden', 'bernie', 'shut', 'unfair', 'democrats', 'play', 'game', 'anyway', 'lot', 'fun', 'watch']"
Twitter for iPhone,They are rigging the election again against Bernie Sanders just like last time only even more obviously. They are bringing him out of so important Iowa in order that as a Senator he sit through the Impeachment Hoax Trial. Crazy Nancy thereby gives the strong edge to Sleepy...,2020-01-17 15:35,27210,121178,False,1.22e+18,,en,January,Q1,"['rigging', 'election', 'bernie', 'sanders', 'obviously', 'bringing', 'important', 'iowa', 'order', 'senator', 'sit', 'impeachment', 'hoax', 'trial', 'crazy', 'nancy', 'thereby', 'gives', 'strong', 'edge', 'sleepy']"
Twitter for iPhone,Getting ready to meet the LSU Tigers the National Champions. Great Coach great Team great School. Very exciting!,2020-01-17 15:17,16439,126970,False,1.22e+18,,en,January,Q1,"['ready', 'meet', 'lsu', 'tigers', 'national', 'champions', 'great', 'coach', 'great', 'team', 'great', 'school', 'exciting']"
Twitter for iPhone,Mini Mike Bloomberg ads are purposely wrong - A vanity project for him to get into the game. Nobody in many years has done for the USA what I have done for the USA including the greatest economy in history rebuilding our military biggest ever tax &amp; regulation cuts &amp; 2nd A!,2020-01-17 14:12,24859,118292,False,1.22e+18,,en,January,Q1,"['mini', 'mike', 'bloomberg', 'ads', 'purposely', 'wrong', 'vanity', 'project', 'game', 'nobody', 'usa', 'usa', 'greatest', 'economy', 'history', 'rebuilding', 'military', 'biggest', 'tax', 'regulation', 'cuts', '2nd']"
Twitter for iPhone,Mini Mike Bloomberg doesn’t get on the Democrat Debate Stage because he doesn’t want to - he is a terrible debater and speaker. If he did he would go down in the polls even more (if that is possible!).,2020-01-17 13:39,16408,80511,False,1.22e+18,,en,January,Q1,"['mini', 'mike', 'bloomberg', 'democrat', 'debate', 'stage', 'terrible', 'debater', 'speaker', 'polls', 'possible']"
