Unnamed: 0,Tweets,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter,TweetsTokenized
399,untasting electrotyping disgorging sensibilia fimbrillae reradiates psephurus shellacks uncharted nontrust misparting skystone inkpots cervicoscapular sensibilia babuls pipewort pachynsis pseudo periphraxy babuls heartsette urluch euphuistic impf athanasy crossline,,,,,,,,,,,,April,Q2,"['untasting', 'electrotyping', 'disgorging', 'sensibilia', 'fimbrillae', 'reradiates', 'psephurus', 'shellacks', 'uncharted', 'nontrust', 'misparting', 'skystone', 'inkpots', 'cervicoscapular', 'sensibilia', 'babuls', 'pipewort', 'pachynsis', 'pseudo', 'periphraxy', 'babuls', 'heartsette', 'urluch', 'euphuistic', 'impf', 'athanasy', 'crossline']"
400,hydrangeaceae dispair dolors unexceptionably isdn unhypocritically damasking unforkedness engarrison beltway exequatur pantheist benzofuroquinoxaline exequatur herdboy pegology benzofuroquinoxaline disconcertingness earwort damasking cavetto yttrofluorite pantheist esocidae,,,,,,,,,,,,May,Q2,"['hydrangeaceae', 'dispair', 'dolors', 'unexceptionably', 'isdn', 'unhypocritically', 'damasking', 'unforkedness', 'engarrison', 'beltway', 'exequatur', 'pantheist', 'benzofuroquinoxaline', 'exequatur', 'herdboy', 'pegology', 'benzofuroquinoxaline', 'disconcertingness', 'earwort', 'damasking', 'cavetto', 'yttrofluorite', 'pantheist', 'esocidae']"
401,retestimony conveyancing palayan mohism syntonic meetable scolloped uralitization bateaux futharcs derelicts cajuela bateaux fourflusher sawmaking fiancing berossos membracidae futharcs alkalization queenright anaphyte cursors samnani sulpharseniuret kineticism sphaceloderma,,,,,,,,,,,,May,Q2,"['retestimony', 'conveyancing', 'palayan', 'mohism', 'syntonic', 'meetable', 'scolloped', 'uralitization', 'bateaux', 'futharcs', 'derelicts', 'cajuela', 'bateaux', 'fourflusher', 'sawmaking', 'fiancing', 'berossos', 'membracidae', 'futharcs', 'alkalization', 'queenright', 'anaphyte', 'cursors', 'samnani', 'sulpharseniuret', 'kineticism', 'sphaceloderma']"
402,palingenic tulostoma infelicific hockling oestrones schopenhauerian subiodide reared sambo cognation bootleger ptyalagogic mediocrist interpalpebral intertragian superhuman perfectionation chromous tirehouse trixy melodying headstrongly infelicific brahmanical extispex,,,,,,,,,,,,May,Q2,"['palingenic', 'tulostoma', 'infelicific', 'hockling', 'oestrones', 'schopenhauerian', 'subiodide', 'reared', 'sambo', 'cognation', 'bootleger', 'ptyalagogic', 'mediocrist', 'interpalpebral', 'intertragian', 'superhuman', 'perfectionation', 'chromous', 'tirehouse', 'trixy', 'melodying', 'headstrongly', 'infelicific', 'brahmanical', 'extispex']"
403,teacupsful nontheocratic mythologization resolvable soleiform afflate copelate rhegmatypy cutpurse saponated fishtails scowder sesamoidal eogaean foredeck nonsociability rosy snyes ferruginated hymnology unfreed astrobiology candours tychite replevisable scowder eskualdun,,,,,,,,,,,,May,Q2,"['teacupsful', 'nontheocratic', 'mythologization', 'resolvable', 'soleiform', 'afflate', 'copelate', 'rhegmatypy', 'cutpurse', 'saponated', 'fishtails', 'scowder', 'sesamoidal', 'eogaean', 'foredeck', 'nonsociability', 'rosy', 'snyes', 'ferruginated', 'hymnology', 'unfreed', 'astrobiology', 'candours', 'tychite', 'replevisable', 'scowder', 'eskualdun']"
404,whimsicalities granulet yous dihydrogen recherch protozzoa hollowness crepier gobbe nonalignment weigelas mycetocyte newfashioned cagot nonalignment sheerer epididymal inkstands lipography nauplioid phantomnation sheerer syllabifies mulctable homopolarity socialise,,,,,,,,,,,,May,Q2,"['whimsicalities', 'granulet', 'yous', 'dihydrogen', 'recherch', 'protozzoa', 'hollowness', 'crepier', 'gobbe', 'nonalignment', 'weigelas', 'mycetocyte', 'newfashioned', 'cagot', 'nonalignment', 'sheerer', 'epididymal', 'inkstands', 'lipography', 'nauplioid', 'phantomnation', 'sheerer', 'syllabifies', 'mulctable', 'homopolarity', 'socialise']"
405,hiroshima dungeon uninvokable membrana galvanotropic oversoul sheely untrowed ainu oxygenation devonshire alloxuric pegbox misdaub slumbersome lambish alloxuric cajuput avale amylocellulose diagrammeter temporoauricular glottalize spectra nonlibelous aircrafts lambish magbote,,,,,,,,,,,,May,Q2,"['hiroshima', 'dungeon', 'uninvokable', 'membrana', 'galvanotropic', 'oversoul', 'sheely', 'untrowed', 'ainu', 'oxygenation', 'devonshire', 'alloxuric', 'pegbox', 'misdaub', 'slumbersome', 'lambish', 'alloxuric', 'cajuput', 'avale', 'amylocellulose', 'diagrammeter', 'temporoauricular', 'glottalize', 'spectra', 'nonlibelous', 'aircrafts', 'lambish', 'magbote']"
406,chalazae demanders percesoces uncircuitousness windway gangliitis macabreness lithely gentries compile impostury waferwork jibba strouding democratizes celiac breezeful frostproofing knoweth percesoces wholesaleness blots commencer volency ferments unstagnating faradized,,,,,,,,,,,,May,Q2,"['chalazae', 'demanders', 'percesoces', 'uncircuitousness', 'windway', 'gangliitis', 'macabreness', 'lithely', 'gentries', 'compile', 'impostury', 'waferwork', 'jibba', 'strouding', 'democratizes', 'celiac', 'breezeful', 'frostproofing', 'knoweth', 'percesoces', 'wholesaleness', 'blots', 'commencer', 'volency', 'ferments', 'unstagnating', 'faradized']"
407,slue achlorhydria satyr creakily luciferoid phacolysis wabber stethometry peragrate wailingly inhaustion inring extrorsely uncramp wireways creant disables shakerag clarenceuxship skindive hubristically clarenceuxship rampageousness clinic nonattainment stethometry,,,,,,,,,,,,May,Q2,"['slue', 'achlorhydria', 'satyr', 'creakily', 'luciferoid', 'phacolysis', 'wabber', 'stethometry', 'peragrate', 'wailingly', 'inhaustion', 'inring', 'extrorsely', 'uncramp', 'wireways', 'creant', 'disables', 'shakerag', 'clarenceuxship', 'skindive', 'hubristically', 'clarenceuxship', 'rampageousness', 'clinic', 'nonattainment', 'stethometry']"
408,asmoke commotions mold randan apparat spongiculture suberous nonferocity carbolic abscise exposes premeditated monoxylon necessitative overprices retaking habitan apocarpous suberous isotheres retaking villageous beaverette trilophodon spoonbills confessionaries unheaved,,,,,,,,,,,,May,Q2,"['asmoke', 'commotions', 'mold', 'randan', 'apparat', 'spongiculture', 'suberous', 'nonferocity', 'carbolic', 'abscise', 'exposes', 'premeditated', 'monoxylon', 'necessitative', 'overprices', 'retaking', 'habitan', 'apocarpous', 'suberous', 'isotheres', 'retaking', 'villageous', 'beaverette', 'trilophodon', 'spoonbills', 'confessionaries', 'unheaved']"
409,burr insight astronomics upness slaughtering nonequivocally unsight midday fagoters parasitics remanence baptornis borecole ethylenation superalbuminosis fledgiest exopterygote dermahemia constantinopolitan unmullioned nigglingly mimeographic cancerwort piscian preintend,,,,,,,,,,,,May,Q2,"['burr', 'insight', 'astronomics', 'upness', 'slaughtering', 'nonequivocally', 'unsight', 'midday', 'fagoters', 'parasitics', 'remanence', 'baptornis', 'borecole', 'ethylenation', 'superalbuminosis', 'fledgiest', 'exopterygote', 'dermahemia', 'constantinopolitan', 'unmullioned', 'nigglingly', 'mimeographic', 'cancerwort', 'piscian', 'preintend']"
410,idioms disyllabic trackbarrow preoperator primost trackbarrow xanthoxalis pyruline mlange incriminatory ikons voortrekker worseness woundily smore woundily primost evaporability nonsimulation unblistered boniness cnibophore jacobson gregariousness pours centration toothaches,,,,,,,,,,,,May,Q2,"['idioms', 'disyllabic', 'trackbarrow', 'preoperator', 'primost', 'trackbarrow', 'xanthoxalis', 'pyruline', 'mlange', 'incriminatory', 'ikons', 'voortrekker', 'worseness', 'woundily', 'smore', 'woundily', 'primost', 'evaporability', 'nonsimulation', 'unblistered', 'boniness', 'cnibophore', 'jacobson', 'gregariousness', 'pours', 'centration', 'toothaches']"
411,cretonnes osteoclasia overprolixly unskinned kingwood diamb pregenial creoleize felsic sagittae rhizanth synthetist abthainry disworship beshrewing cubans garlanded rhizanth unreformative cataloguing unparking yoga cisplatine paramastigate cacodemon apertometer overprolixly,,,,,,,,,,,,May,Q2,"['cretonnes', 'osteoclasia', 'overprolixly', 'unskinned', 'kingwood', 'diamb', 'pregenial', 'creoleize', 'felsic', 'sagittae', 'rhizanth', 'synthetist', 'abthainry', 'disworship', 'beshrewing', 'cubans', 'garlanded', 'rhizanth', 'unreformative', 'cataloguing', 'unparking', 'yoga', 'cisplatine', 'paramastigate', 'cacodemon', 'apertometer', 'overprolixly']"
412,firemanship noblesses tornariae nitril vestibuling chlorazide horsetail cookbooks watercoloring convalescence cabrettas tornariae prodding unrancourous litu superfeminine visualist recuperativeness kittlish katabella postdates tchast lithoxyle chlorazide panathenaea numnah,,,,,,,,,,,,May,Q2,"['firemanship', 'noblesses', 'tornariae', 'nitril', 'vestibuling', 'chlorazide', 'horsetail', 'cookbooks', 'watercoloring', 'convalescence', 'cabrettas', 'tornariae', 'prodding', 'unrancourous', 'litu', 'superfeminine', 'visualist', 'recuperativeness', 'kittlish', 'katabella', 'postdates', 'tchast', 'lithoxyle', 'chlorazide', 'panathenaea', 'numnah']"
413,thunderousness wisely wauchted cookhouses unbullying dermaskeleton cirques surrendered committeewoman couches thornbill disquisitions analytically desirability sickouts kibes hoop proselyted chemiphotic cystoidean pluriflorous beefier astichous circumnavigations committeewoman,,,,,,,,,,,,May,Q2,"['thunderousness', 'wisely', 'wauchted', 'cookhouses', 'unbullying', 'dermaskeleton', 'cirques', 'surrendered', 'committeewoman', 'couches', 'thornbill', 'disquisitions', 'analytically', 'desirability', 'sickouts', 'kibes', 'hoop', 'proselyted', 'chemiphotic', 'cystoidean', 'pluriflorous', 'beefier', 'astichous', 'circumnavigations', 'committeewoman']"
414,econometrician nabothian penetral lockboxes prosogyrate incarmined initialise reaccommodates sugamo included perinephria sabaean gavelling gomarian deadnesses initialise penetral ter trilogical snowshoer holy nonwelcoming insubmissive polaristic esthesioneurosis registry coder,,,,,,,,,,,,May,Q2,"['econometrician', 'nabothian', 'penetral', 'lockboxes', 'prosogyrate', 'incarmined', 'initialise', 'reaccommodates', 'sugamo', 'included', 'perinephria', 'sabaean', 'gavelling', 'gomarian', 'deadnesses', 'initialise', 'penetral', 'ter', 'trilogical', 'snowshoer', 'holy', 'nonwelcoming', 'insubmissive', 'polaristic', 'esthesioneurosis', 'registry', 'coder']"
415,undercharges sarcophagic noreaster incoherences teramorphous divests mecamylamine reships enterocinesia terminals enterocinesia operandi distractible graphorrhea kemb stret praxeological creating hominians unwilledness sarcophagic amatungula noreaster incoherences ovulating,,,,,,,,,,,,May,Q2,"['undercharges', 'sarcophagic', 'noreaster', 'incoherences', 'teramorphous', 'divests', 'mecamylamine', 'reships', 'enterocinesia', 'terminals', 'enterocinesia', 'operandi', 'distractible', 'graphorrhea', 'kemb', 'stret', 'praxeological', 'creating', 'hominians', 'unwilledness', 'sarcophagic', 'amatungula', 'noreaster', 'incoherences', 'ovulating']"
416,corrigibility syringeal arnoseris chrysostomic categorial suprapubic misgauges nonvenal shrove homoeozoic phobic fibulae flagrant miniken spicery phalacrocorax interfault ziphiidae cockshut shinily impudently rebuttably ocypode glycines workmen nattily autotransformer muralist,,,,,,,,,,,,May,Q2,"['corrigibility', 'syringeal', 'arnoseris', 'chrysostomic', 'categorial', 'suprapubic', 'misgauges', 'nonvenal', 'shrove', 'homoeozoic', 'phobic', 'fibulae', 'flagrant', 'miniken', 'spicery', 'phalacrocorax', 'interfault', 'ziphiidae', 'cockshut', 'shinily', 'impudently', 'rebuttably', 'ocypode', 'glycines', 'workmen', 'nattily', 'autotransformer', 'muralist']"
417,supportability unfrequentative templarlike recountenance overdramatized perfumes stratosphere dicht clapstick perfumes dauntlessly axostyle overtilt guanosine noninterpretively streetful unvaporized brainstorms frogs untransformed undervaulted overtilt pricing pricing,,,,,,,,,,,,May,Q2,"['supportability', 'unfrequentative', 'templarlike', 'recountenance', 'overdramatized', 'perfumes', 'stratosphere', 'dicht', 'clapstick', 'perfumes', 'dauntlessly', 'axostyle', 'overtilt', 'guanosine', 'noninterpretively', 'streetful', 'unvaporized', 'brainstorms', 'frogs', 'untransformed', 'undervaulted', 'overtilt', 'pricing', 'pricing']"
418,habituality salukis theorizies overroughness cheerlessness platinisation surrealistically publice evacuation sitatungas chemitypies reest pedigerous pseudocoelom mullas overroughness billingsgate cyanocarbonic acetostearin totaquin nonextendible trimeresurus habituality sceptic,,,,,,,,,,,,May,Q2,"['habituality', 'salukis', 'theorizies', 'overroughness', 'cheerlessness', 'platinisation', 'surrealistically', 'publice', 'evacuation', 'sitatungas', 'chemitypies', 'reest', 'pedigerous', 'pseudocoelom', 'mullas', 'overroughness', 'billingsgate', 'cyanocarbonic', 'acetostearin', 'totaquin', 'nonextendible', 'trimeresurus', 'habituality', 'sceptic']"
419,infanticide summerweight outflunky undisguise resupposition tireman corymbiate gibbles rolando qoph lienteries townful fuye seora unedging trifles freudian fossicks unbaste gibbles glimmerite traders utter flexitime surplusage wallpapers voodooist metranemia divestiture,,,,,,,,,,,,May,Q2,"['infanticide', 'summerweight', 'outflunky', 'undisguise', 'resupposition', 'tireman', 'corymbiate', 'gibbles', 'rolando', 'qoph', 'lienteries', 'townful', 'fuye', 'seora', 'unedging', 'trifles', 'freudian', 'fossicks', 'unbaste', 'gibbles', 'glimmerite', 'traders', 'utter', 'flexitime', 'surplusage', 'wallpapers', 'voodooist', 'metranemia', 'divestiture']"
420,phenylation stressless nicety actiniae starlet scombrine lavishness unshapely compsothlypidae ocurred unphlegmatical epiphonemas monastical metrifying seeress kaiak flatbed broomshank skulkingly epiphonemas vacanthearted gelandesprung bemused glutaraldehyde headaches raftiness,,,,,,,,,,,,May,Q2,"['phenylation', 'stressless', 'nicety', 'actiniae', 'starlet', 'scombrine', 'lavishness', 'unshapely', 'compsothlypidae', 'ocurred', 'unphlegmatical', 'epiphonemas', 'monastical', 'metrifying', 'seeress', 'kaiak', 'flatbed', 'broomshank', 'skulkingly', 'epiphonemas', 'vacanthearted', 'gelandesprung', 'bemused', 'glutaraldehyde', 'headaches', 'raftiness']"
421,reigning haw goblinesque undersee isochlor peristrephic nardine labiovelarization seiser abelmoschus trumpeters idea prediscouragement goniums aerier reigning countertaste unconceding beraking onan agamoid overpopulously shirtwaister vandalic radiobiologically shreddy diseconomy,,,,,,,,,,,,May,Q2,"['reigning', 'haw', 'goblinesque', 'undersee', 'isochlor', 'peristrephic', 'nardine', 'labiovelarization', 'seiser', 'abelmoschus', 'trumpeters', 'idea', 'prediscouragement', 'goniums', 'aerier', 'reigning', 'countertaste', 'unconceding', 'beraking', 'onan', 'agamoid', 'overpopulously', 'shirtwaister', 'vandalic', 'radiobiologically', 'shreddy', 'diseconomy']"
422,swashwork mee culerage terpsichoreally iliolumbar bikeway overgenerous peroxidized unmagnifying lucernaria wellish lucernaria harbourless thoriate cabinlike ceyssatite liguliform glanis awakens isocyanuric cecidomyian culverin urethreurynter marrams semidictatorial diosphenol,,,,,,,,,,,,May,Q2,"['swashwork', 'mee', 'culerage', 'terpsichoreally', 'iliolumbar', 'bikeway', 'overgenerous', 'peroxidized', 'unmagnifying', 'lucernaria', 'wellish', 'lucernaria', 'harbourless', 'thoriate', 'cabinlike', 'ceyssatite', 'liguliform', 'glanis', 'awakens', 'isocyanuric', 'cecidomyian', 'culverin', 'urethreurynter', 'marrams', 'semidictatorial', 'diosphenol']"
423,pitlike jookerie telharmonium bluepoint utter grimnesses geogen fistulizing toothaches hyperephidrosis pipiri infundibulum mirrorscope weirdly ectosteally fistulizing levogyrous muclucs utter convalescently fanfaronading vaginicola nugament daud warmaking pyemesis jeery,,,,,,,,,,,,May,Q2,"['pitlike', 'jookerie', 'telharmonium', 'bluepoint', 'utter', 'grimnesses', 'geogen', 'fistulizing', 'toothaches', 'hyperephidrosis', 'pipiri', 'infundibulum', 'mirrorscope', 'weirdly', 'ectosteally', 'fistulizing', 'levogyrous', 'muclucs', 'utter', 'convalescently', 'fanfaronading', 'vaginicola', 'nugament', 'daud', 'warmaking', 'pyemesis', 'jeery']"
424,dolichopsyllidae aftergas ferias disinters quab ottars nonconversably myodynamics dk ebcd maxillipedary apneumona stabilization microsclerum festive subcorymbosely lambskin suboxid jelick sanseis exhorting daedaloid suomic overanswer pressurizing portables norseled practices,,,,,,,,,,,,May,Q2,"['dolichopsyllidae', 'aftergas', 'ferias', 'disinters', 'quab', 'ottars', 'nonconversably', 'myodynamics', 'dk', 'ebcd', 'maxillipedary', 'apneumona', 'stabilization', 'microsclerum', 'festive', 'subcorymbosely', 'lambskin', 'suboxid', 'jelick', 'sanseis', 'exhorting', 'daedaloid', 'suomic', 'overanswer', 'pressurizing', 'portables', 'norseled', 'practices']"
