Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month,TweetsTokenized
"Pleased to be appointed by HRH The Prince of Wales @clarencehouse as ambassador for @britishasiantst Children’s Protection Fund. India is a place I have a magnetic connection with, so I’m excited to be part of the work of helping the children of S. Asia.",302,2020-02-05 16:36:36,Twitter for iPhone,11174,1531,katyperry,1225095891813486595,False,https://t.co/fats6XGt5w,en,February,"['pleased', 'appointed', 'hrh', 'prince', 'wales', '@clarencehouse', 'ambassador', '@britishasiantst', 'childrens', 'protection', 'fund', 'india', 'place', 'magnetic', 'connection', 'excited', 'part', 'work', 'helping', 'children', 'asia']"
"do you know the hotter the fire the purer the gold is... @ Aulani Resort, Oahu, Hawaii",110,2020-02-03 03:50:48,Instagram,7382,712,katyperry,1224178396588134401,False,https://t.co/hY2pKjhWDh,en,February,"['hotter', 'fire', 'purer', 'gold', '@', 'aulani', 'resort', 'oahu', 'hawaii']"
YOU GOT THIS ♥️@JLo &amp; @shakira ♥️ #PepsiHalftime,52,2020-02-02 18:28:53,Twitter for iPhone,68408,8681,katyperry,1224036986907840514,False,,en,February,"['@jlo', '@shakira', '#pepsihalftime']"
"@ryanseacrest 👍🏻 @ Aulani, A Disney Resort &amp; Spa",76,2020-02-01 07:53:30,Instagram,671,122,katyperry,1223514699477610496,False,https://t.co/SfS9znDtyI,en,February,"['@ryanseacrest', '@', 'aulani', 'disney', 'resort', 'spa']"
"working hard or hardly working idk 🤷🏼‍♀️ @ Aulani, A Disney Resort &amp; Spa",100,2020-02-01 07:51:58,Instagram,6514,640,katyperry,1223514311324246017,False,https://t.co/gunCDRjbET,en,February,"['working', 'hard', 'hardly', 'working', 'idk', '@', 'aulani', 'disney', 'resort', 'spa']"
im gonna leave this right here ok @RyanSeacrest,71,2020-02-01 07:26:55,Twitter for iPhone,31988,2095,katyperry,1223508009805963264,False,https://t.co/5mJsXGrtAG,en,February,"['gonna', 'leave', 'ok', '@ryanseacrest']"
"LUCK-y me, it’s my year, the year of the 🐀 leave a comment below if you’re a rat too 💁🏼‍♀😜#ShoesdayTuesday @kpcollections",145,2020-01-29 01:21:05,Twitter for iPhone,8211,797,katyperry,1222328780821159941,False,https://t.co/6d8qxQAFA6,en,January,"['lucky', 'year', 'year', 'leave', 'comment', 'rat', '#shoesdaytuesday', '@kpcollections']"
"Y’all! It’s a New Year &amp; a 🎤NEW SEASON OF @AMERICANIDOL🎤 Get ur 🍿 &amp; tissues 😭 ready, we got it DIALED for season 3 on @ABCNetwork! FEB 16th we got SO many surprises coming ur way. keep your eyes, ears &amp; hearts open ♥️ @lionelrichie @LukeBryanOnline @ryanseacrest @mrBobbyBones",312,2020-01-21 19:21:29,Twitter for iPhone,9102,1136,katyperry,1219701567961600001,False,https://t.co/HAQsgGSTZF,en,January,"['yall', 'new', 'year', 'new', 'season', '@americanidol', 'ur', 'tissues', 'ready', 'dialed', 'season', '3', '@abcnetwork', 'feb', '16th', 'surprises', 'coming', 'ur', 'eyes', 'ears', 'hearts', '@lionelrichie', '@lukebryanonline', '@ryanseacrest', '@mrbobbybones']"
the darker the night the brighter the stars ✨,45,2020-01-20 08:07:52,Twitter for iPhone,79998,18844,katyperry,1219169657250168832,False,,en,January,"['darker', 'night', 'brighter', 'stars']"
✨ #ProtectYourEnergy2020 extends from your head to your toes ✨ #ShoesdayTuesday @katyperrycollections,150,2020-01-14 22:46:27,Twitter for iPhone,7506,825,katyperry,1217216435782422530,False,https://t.co/s2ju742G20,en,January,"['#protectyourenergy2020', 'extends', 'head', 'toes', '#shoesdaytuesday', '@katyperrycollections']"
That’s sweet and all but I’m livid and flipping tables over here!,89,2020-01-13 21:30:26,Twitter for iPhone,7572,716,katyperry,1216834918241583104,False,https://t.co/gwWW4Yo9Wp,en,January,"['sweet', 'livid', 'flipping', 'tables']"
just saw the trailer for @BarbAndStar and finally don’t feel so alone in my sense of humor. Will be hibernating till July 31st. ✌🏻,130,2020-01-13 21:21:29,Twitter for iPhone,7483,834,katyperry,1216832663828320256,False,,en,January,"['saw', 'trailer', '@barbandstar', 'finally', 'feel', 'alone', 'sense', 'humor', 'hibernating', 'till', 'july', '31st']"
"Many people wonder how the pyramids were actually built... but me, I am in constant awe and wonder of how such a loving/kind/compassionate/supportive/talented/deeply spiritual/did I mention incredibly good…",230,2020-01-13 09:33:54,Instagram,8537,880,katyperry,1216654594887028737,False,https://t.co/A6TMdvEzxG,en,January,"['people', 'wonder', 'pyramids', 'actually', 'built', 'constant', 'awe', 'wonder', 'lovingkindcompassionatesupportivetalenteddeeply', 'spiritualdid', 'mention', 'incredibly', 'good']"
"#FBF to a look behind my @VOGUEIndia shoot. Sustainable, colorful fashion, showcasing the beauty of Mumbai, hanging with local kiddos, and working with the brilli @GregSwalesart... what more can I ask for? Continually grateful 🇮🇳",253,2020-01-10 17:51:25,Twitter for iPhone,5542,763,katyperry,1215692633978195969,False,https://t.co/qChEbfvq8p,en,January,"['#fbf', 'behind', '@vogueindia', 'shoot', 'sustainable', 'colorful', 'fashion', 'showcasing', 'beauty', 'mumbai', 'hanging', 'local', 'kiddos', 'working', 'brilli', '@gregswalesart', 'ask', 'continually', 'grateful']"
"nice club, kid @cynthialovely @birdsofpreywb 🎶💫",71,2020-01-10 04:07:11,Twitter for iPhone,8182,889,katyperry,1215485210487185408,False,https://t.co/U8wTNZxygo,en,January,"['nice', 'club', 'kid', '@cynthialovely', '@birdsofpreywb']"
It’s a new year: how about some crystals and heel-ing for 2020? ✨ @kpcollections #ShoesdayTuesday,121,2020-01-08 00:36:38,Twitter for iPhone,7425,656,katyperry,1214707449573167104,False,https://t.co/Uxcc2yDRK4,en,January,"['new', 'year', 'crystals', 'heeling', '2020', '@kpcollections', '#shoesdaytuesday']"
"Walk the walk @vogueindia Jan 2020 

Story link in bio",78,2020-01-07 19:31:26,Instagram,3903,487,katyperry,1214630642693988352,False,https://t.co/i5LXmjnost,en,January,"['walk', 'walk', '@vogueindia', 'jan', '2020', 'story', 'link', 'bio']"
"Always fries with that 🍟 @vogueindia Jan 2020

Story link in bio",88,2020-01-07 19:27:36,Instagram,3610,449,katyperry,1214629675802267648,False,https://t.co/NFhBuUbSdz,en,January,"['fries', '@vogueindia', 'jan', '2020story', 'link', 'bio']"
"We dance to the beat of a different drum 🥁 @vogueindia Jan 2020

Story link in bio",106,2020-01-07 19:24:42,Instagram,3302,443,katyperry,1214628947914215424,False,https://t.co/LgKKlgeAaG,en,January,"['dance', 'beat', 'different', 'drum', '@vogueindia', 'jan', '2020story', 'link', 'bio']"
"Fruit by the foot 🥭🍑🍊 @vogueindia Jan 2020

Story link in bio",85,2020-01-07 19:21:46,Instagram,3651,470,katyperry,1214628211235049472,False,https://t.co/VylshJupxX,en,January,"['fruit', 'foot', '@vogueindia', 'jan', '2020story', 'link', 'bio']"
"The Gateway of India - a jewel in the crown 👑 🇮🇳 @vogueindia Jan 2020

Story link in bio",112,2020-01-07 19:16:52,Instagram,3957,491,katyperry,1214626976528515072,False,https://t.co/gHF3u31RIk,en,January,"['gateway', 'india', 'jewel', 'crown', '@vogueindia', 'jan', '2020story', 'link', 'bio']"
"Putting the con in confidence since 1984 💁🏼‍♀ @vogueindia Jan 2020

Story link in bio",109,2020-01-07 19:11:39,Instagram,3861,510,katyperry,1214625664923578368,False,https://t.co/IVuGrSPY5a,en,January,"['putting', 'con', 'confidence', '1984', '@vogueindia', 'jan', '2020story', 'link', 'bio']"
"Always opening up to the light ✨ @vogueindia Jan 2020

Story link in bio",96,2020-01-07 19:06:00,Instagram,4557,602,katyperry,1214624240772603904,False,https://t.co/L3wLX9G5p3,en,January,"['opening', 'light', '@vogueindia', 'jan', '2020story', 'link', 'bio']"
gratitude is the attitude,25,2020-01-07 07:39:19,Twitter for iPhone,64829,16027,katyperry,1214451433652621312,False,,en,January,"['gratitude', 'attitude']"
There are two ways of spreading light: to be the candle or the mirror(ball) that reflects it @vogueindia Jan 2020,137,2020-01-02 07:25:58,Instagram,5180,659,katyperry,1212636134259470336,False,https://t.co/RGj0dCwheF,en,January,"['ways', 'spreading', 'light', 'candle', 'mirrorball', 'reflects', '@vogueindia', 'jan', '2020']"
You screamt I screamt 🍨 @vogueindia Jan 2020,68,2020-01-02 07:21:51,Instagram,4445,562,katyperry,1212635099143036928,False,https://t.co/HfbtPCQcgR,en,January,"['screamt', 'screamt', '@vogueindia', 'jan', '2020']"
The Marigold Effect 🧡 @vogueindia Jan 2020,66,2020-01-02 07:18:09,Instagram,3769,511,katyperry,1212634166493360128,False,https://t.co/K6FQfgFzBh,en,January,"['marigold', 'effect', '@vogueindia', 'jan', '2020']"
Grateful to be part of the Vogue Values cover for @vogueindia this Jan. For this shoot I got to wear many Indian designers that either upcycle or use recycled materials to make their designs. There are SO many…,234,2020-01-02 07:14:07,Instagram,5620,706,katyperry,1212633150762967040,False,https://t.co/jrQfhtR48Q,en,January,"['grateful', 'part', 'vogue', 'values', 'cover', '@vogueindia', 'jan', 'shoot', 'wear', 'indian', 'designers', 'either', 'upcycle', 'use', 'recycled', 'materials', 'designs']"
